user_id,episode_id,cpt,created_at,updated_at
4524940,4460012,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460013,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460014,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460015,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460282,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4543822,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4553036,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4553037,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4553038,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4553039,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4553040,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4553041,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4553042,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4592328,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592329,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592330,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592331,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592332,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592333,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592334,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
4524940,4592335,2,2018-02-08 13:45:17 +0000 UTC,2019-03-14 14:58:34 +0000 UTC
