tweet_id,user_id,episode_id,created_at,updated_at,fb_action_id
,4524940,11673,2017-05-02 21:24:51 +0000 UTC,2017-05-02 21:24:51 +0000 UTC,
,4524940,11674,2017-05-03 11:32:41 +0000 UTC,2017-05-03 11:32:41 +0000 UTC,
,4524940,11675,2017-05-03 21:01:41 +0000 UTC,2017-05-03 21:01:41 +0000 UTC,
,4524940,11676,2017-05-04 16:22:20 +0000 UTC,2017-05-04 16:22:20 +0000 UTC,
,4524940,11677,2017-05-04 17:09:28 +0000 UTC,2017-05-04 17:09:28 +0000 UTC,
,4524940,11678,2017-05-04 18:42:07 +0000 UTC,2017-05-04 18:42:07 +0000 UTC,
,4524940,11679,2017-05-04 19:35:08 +0000 UTC,2017-05-04 19:35:08 +0000 UTC,
,4524940,11680,2017-05-05 10:24:13 +0000 UTC,2017-05-05 10:24:13 +0000 UTC,
,4524940,11681,2017-05-05 13:00:32 +0000 UTC,2017-05-05 13:00:32 +0000 UTC,
,4524940,11682,2017-05-05 18:11:23 +0000 UTC,2017-05-05 18:11:23 +0000 UTC,
,4524940,11683,2017-05-06 08:54:10 +0000 UTC,2017-05-06 08:54:10 +0000 UTC,
,4524940,11684,2017-05-06 17:29:01 +0000 UTC,2017-05-06 17:29:01 +0000 UTC,
,4524940,11685,2017-05-06 18:16:53 +0000 UTC,2017-05-06 18:16:53 +0000 UTC,
,4524940,11686,2017-05-06 20:31:02 +0000 UTC,2017-05-06 20:31:02 +0000 UTC,
,4524940,11687,2017-05-07 08:05:04 +0000 UTC,2017-05-07 08:05:04 +0000 UTC,
,4524940,11688,2017-05-07 11:24:30 +0000 UTC,2017-05-07 11:24:30 +0000 UTC,
,4524940,11689,2017-05-07 17:00:25 +0000 UTC,2017-05-07 17:00:25 +0000 UTC,
,4524940,11690,2017-05-07 18:18:02 +0000 UTC,2017-05-07 18:18:02 +0000 UTC,
,4524940,11691,2017-05-13 11:12:10 +0000 UTC,2017-05-13 11:12:10 +0000 UTC,
,4524940,11692,2017-05-13 13:31:36 +0000 UTC,2017-05-13 13:31:36 +0000 UTC,
,4524940,11693,2017-05-13 18:12:59 +0000 UTC,2017-05-13 18:12:59 +0000 UTC,
,4524940,11694,2017-05-14 12:07:00 +0000 UTC,2017-05-14 12:07:00 +0000 UTC,
,4524940,11695,2017-05-14 18:30:54 +0000 UTC,2017-05-14 18:30:54 +0000 UTC,
,4524940,11696,2017-05-14 19:18:43 +0000 UTC,2017-05-14 19:18:43 +0000 UTC,
,4524940,11697,2017-05-15 20:20:56 +0000 UTC,2017-05-15 20:20:56 +0000 UTC,
,4524940,11698,2017-05-15 21:18:39 +0000 UTC,2017-05-15 21:18:39 +0000 UTC,
,4524940,11699,2017-05-17 08:22:25 +0000 UTC,2017-05-17 08:22:25 +0000 UTC,
,4524940,11700,2017-05-17 19:35:58 +0000 UTC,2017-05-17 19:35:58 +0000 UTC,
,4524940,11701,2017-05-20 12:13:36 +0000 UTC,2017-05-20 12:13:36 +0000 UTC,
,4524940,11702,2017-05-21 13:57:48 +0000 UTC,2017-05-21 13:57:48 +0000 UTC,
,4524940,55452,2015-12-27 13:28:59 +0000 UTC,2015-12-27 13:28:59 +0000 UTC,
,4524940,55453,2015-12-27 20:40:31 +0000 UTC,2015-12-27 20:40:31 +0000 UTC,
,4524940,55454,2015-12-28 12:28:28 +0000 UTC,2015-12-28 12:28:28 +0000 UTC,
,4524940,55455,2015-12-28 18:52:55 +0000 UTC,2015-12-28 18:52:55 +0000 UTC,
,4524940,55456,2015-12-29 16:08:00 +0000 UTC,2015-12-29 16:08:00 +0000 UTC,
,4524940,55457,2015-12-29 16:34:23 +0000 UTC,2015-12-29 16:34:23 +0000 UTC,
,4524940,55458,2015-12-30 13:18:38 +0000 UTC,2015-12-30 13:18:38 +0000 UTC,
,4524940,55459,2015-12-31 15:52:09 +0000 UTC,2015-12-31 15:52:09 +0000 UTC,
,4524940,55460,2016-01-04 19:00:52 +0000 UTC,2016-01-04 19:00:52 +0000 UTC,
,4524940,55461,2016-01-04 19:00:56 +0000 UTC,2016-01-04 19:00:56 +0000 UTC,
,4524940,55462,2016-01-05 13:27:29 +0000 UTC,2016-01-05 13:27:29 +0000 UTC,
,4524940,55463,2016-01-06 17:38:01 +0000 UTC,2016-01-06 17:38:01 +0000 UTC,
,4524940,55464,2016-01-06 22:10:42 +0000 UTC,2016-01-06 22:10:42 +0000 UTC,
,4524940,55465,2016-01-08 12:08:19 +0000 UTC,2016-01-08 12:08:19 +0000 UTC,
,4524940,55466,2016-01-08 12:08:24 +0000 UTC,2016-01-08 12:08:24 +0000 UTC,
,4524940,55467,2016-01-13 13:50:00 +0000 UTC,2016-01-13 13:50:00 +0000 UTC,
,4524940,55468,2016-01-13 21:53:29 +0000 UTC,2016-01-13 21:53:29 +0000 UTC,
,4524940,55469,2016-01-27 12:47:47 +0000 UTC,2016-01-27 12:47:47 +0000 UTC,
,4524940,55470,2016-01-28 15:55:52 +0000 UTC,2016-01-28 15:55:52 +0000 UTC,
,4524940,55471,2016-01-29 19:36:19 +0000 UTC,2016-01-29 19:36:19 +0000 UTC,
,4524940,55472,2016-01-30 12:41:49 +0000 UTC,2016-01-30 12:41:49 +0000 UTC,
,4524940,55473,2016-02-06 21:28:14 +0000 UTC,2016-02-06 21:28:14 +0000 UTC,
,4524940,55474,2016-02-10 22:36:56 +0000 UTC,2016-02-10 22:36:56 +0000 UTC,
,4524940,55475,2016-02-12 19:25:10 +0000 UTC,2016-02-12 19:25:10 +0000 UTC,
,4524940,55476,2016-02-15 12:48:40 +0000 UTC,2016-02-15 12:48:40 +0000 UTC,
,4524940,55477,2016-02-16 21:45:43 +0000 UTC,2016-02-16 21:45:43 +0000 UTC,
,4524940,55478,2016-02-16 21:45:45 +0000 UTC,2016-02-16 21:45:45 +0000 UTC,
,4524940,55479,2016-02-17 19:15:44 +0000 UTC,2016-02-17 19:15:44 +0000 UTC,
,4524940,55480,2016-04-06 22:05:26 +0000 UTC,2016-04-06 22:05:26 +0000 UTC,
,4524940,55481,2016-04-06 22:05:29 +0000 UTC,2016-04-06 22:05:29 +0000 UTC,
,4524940,55482,2016-04-07 20:16:40 +0000 UTC,2016-04-07 20:16:40 +0000 UTC,
,4524940,55483,2016-04-08 15:08:52 +0000 UTC,2016-04-08 15:08:52 +0000 UTC,
,4524940,55484,2016-04-09 21:42:57 +0000 UTC,2016-04-09 21:42:57 +0000 UTC,
,4524940,55485,2016-04-10 17:59:12 +0000 UTC,2016-04-10 17:59:12 +0000 UTC,
,4524940,55486,2016-04-10 18:37:46 +0000 UTC,2016-04-10 18:37:46 +0000 UTC,
,4524940,70900,2019-07-24 07:50:36 +0000 UTC,2019-07-24 07:50:36 +0000 UTC,
,4524940,70901,2019-08-09 12:09:30 +0000 UTC,2019-08-09 12:09:30 +0000 UTC,
,4524940,70902,2019-08-09 21:21:45 +0000 UTC,2019-08-09 21:21:45 +0000 UTC,
,4524940,70903,2019-08-10 11:26:23 +0000 UTC,2019-08-10 11:26:23 +0000 UTC,
,4524940,70904,2019-08-11 11:44:21 +0000 UTC,2019-08-11 11:44:21 +0000 UTC,
,4524940,70905,2019-08-12 18:03:56 +0000 UTC,2019-08-12 18:03:56 +0000 UTC,
,4524940,70906,2019-08-13 21:36:21 +0000 UTC,2019-08-13 21:36:21 +0000 UTC,
,4524940,70907,2019-08-14 20:55:45 +0000 UTC,2019-08-14 20:55:45 +0000 UTC,
,4524940,70908,2019-08-15 13:16:04 +0000 UTC,2019-08-15 13:16:04 +0000 UTC,
,4524940,70909,2019-08-16 11:38:24 +0000 UTC,2019-08-16 11:38:24 +0000 UTC,
,4524940,70910,2019-08-16 11:39:07 +0000 UTC,2019-08-16 11:39:07 +0000 UTC,
,4524940,70911,2019-08-16 19:06:41 +0000 UTC,2019-08-16 19:06:41 +0000 UTC,
,4524940,70912,2019-08-29 08:43:30 +0000 UTC,2019-08-29 08:43:30 +0000 UTC,
,4524940,70913,2019-08-29 08:44:21 +0000 UTC,2019-08-29 08:44:21 +0000 UTC,
,4524940,70914,2019-08-29 18:23:28 +0000 UTC,2019-08-29 18:23:28 +0000 UTC,
,4524940,70915,2019-08-29 21:21:45 +0000 UTC,2019-08-29 21:21:45 +0000 UTC,
,4524940,70916,2019-08-30 17:20:17 +0000 UTC,2019-08-30 17:20:17 +0000 UTC,
,4524940,70917,2019-08-31 14:45:20 +0000 UTC,2019-08-31 14:45:20 +0000 UTC,
,4524940,70918,2019-09-01 10:52:51 +0000 UTC,2019-09-01 10:52:51 +0000 UTC,
,4524940,70919,2019-09-01 11:27:58 +0000 UTC,2019-09-01 11:27:58 +0000 UTC,
,4524940,70920,2019-09-02 15:07:55 +0000 UTC,2019-09-02 15:07:55 +0000 UTC,
,4524940,70921,2019-09-02 19:04:33 +0000 UTC,2019-09-02 19:04:33 +0000 UTC,
,4524940,70922,2019-09-03 19:12:01 +0000 UTC,2019-09-03 19:12:01 +0000 UTC,
,4524940,70923,2019-09-04 06:54:43 +0000 UTC,2019-09-04 06:54:43 +0000 UTC,
,4524940,75834,2016-11-18 18:40:15 +0000 UTC,2016-11-18 18:40:15 +0000 UTC,
,4524940,75835,2016-11-18 19:06:15 +0000 UTC,2016-11-18 19:06:15 +0000 UTC,
,4524940,75836,2016-11-18 19:31:28 +0000 UTC,2016-11-18 19:31:28 +0000 UTC,
,4524940,75837,2016-11-18 19:58:41 +0000 UTC,2016-11-18 19:58:41 +0000 UTC,
,4524940,75838,2016-11-19 12:54:39 +0000 UTC,2016-11-19 12:54:39 +0000 UTC,
,4524940,75839,2016-11-19 13:27:07 +0000 UTC,2016-11-19 13:27:07 +0000 UTC,
,4524940,75840,2016-11-20 12:56:41 +0000 UTC,2016-11-20 12:56:41 +0000 UTC,
,4524940,75841,2016-11-20 12:56:49 +0000 UTC,2016-11-20 12:56:49 +0000 UTC,
,4524940,75842,2016-11-20 12:56:54 +0000 UTC,2016-11-20 12:56:54 +0000 UTC,
,4524940,75843,2016-11-20 12:57:16 +0000 UTC,2016-11-20 12:57:16 +0000 UTC,
,4524940,75844,2016-11-20 18:44:48 +0000 UTC,2016-11-20 18:44:48 +0000 UTC,
,4524940,75845,2016-11-20 18:45:48 +0000 UTC,2016-11-20 18:45:48 +0000 UTC,
,4524940,75846,2016-11-20 18:46:24 +0000 UTC,2016-11-20 18:46:24 +0000 UTC,
,4524940,75847,2016-11-21 21:41:07 +0000 UTC,2016-11-21 21:41:07 +0000 UTC,
,4524940,75848,2016-11-21 21:41:09 +0000 UTC,2016-11-21 21:41:09 +0000 UTC,
,4524940,75849,2016-11-21 21:41:12 +0000 UTC,2016-11-21 21:41:12 +0000 UTC,
,4524940,75850,2016-11-21 21:41:13 +0000 UTC,2016-11-21 21:41:13 +0000 UTC,
,4524940,75851,2016-11-21 21:41:10 +0000 UTC,2016-11-21 21:41:10 +0000 UTC,
,4524940,75852,2016-11-21 21:41:17 +0000 UTC,2016-11-21 21:41:17 +0000 UTC,
,4524940,75853,2016-11-21 21:41:25 +0000 UTC,2016-11-21 21:41:25 +0000 UTC,
,4524940,75854,2016-11-24 18:03:42 +0000 UTC,2016-11-24 18:03:42 +0000 UTC,
,4524940,75855,2016-11-24 18:03:49 +0000 UTC,2016-11-24 18:03:49 +0000 UTC,
,4524940,75856,2016-11-24 19:04:05 +0000 UTC,2016-11-24 19:04:05 +0000 UTC,
,4524940,75857,2016-11-24 19:04:14 +0000 UTC,2016-11-24 19:04:14 +0000 UTC,
,4524940,75858,2016-11-25 09:20:59 +0000 UTC,2016-11-25 09:20:59 +0000 UTC,
,4524940,75859,2018-09-09 21:29:20 +0000 UTC,2018-09-09 21:29:20 +0000 UTC,
,4524940,75860,2016-11-25 14:19:58 +0000 UTC,2016-11-25 14:19:58 +0000 UTC,
,4524940,75861,2016-11-25 20:37:46 +0000 UTC,2016-11-25 20:37:46 +0000 UTC,
,4524940,75862,2016-11-25 20:37:50 +0000 UTC,2016-11-25 20:37:50 +0000 UTC,
,4524940,75863,2016-11-27 21:18:25 +0000 UTC,2016-11-27 21:18:25 +0000 UTC,
,4524940,75864,2016-11-27 21:18:26 +0000 UTC,2016-11-27 21:18:26 +0000 UTC,
,4524940,75865,2016-11-27 21:18:37 +0000 UTC,2016-11-27 21:18:37 +0000 UTC,
,4524940,75866,2016-11-27 21:18:52 +0000 UTC,2016-11-27 21:18:52 +0000 UTC,
,4524940,75867,2016-11-27 21:19:11 +0000 UTC,2016-11-27 21:19:11 +0000 UTC,
,4524940,75868,2016-11-27 21:19:23 +0000 UTC,2016-11-27 21:19:23 +0000 UTC,
,4524940,75869,2016-11-27 21:19:34 +0000 UTC,2016-11-27 21:19:34 +0000 UTC,
,4524940,75870,2016-11-27 21:20:06 +0000 UTC,2016-11-27 21:20:06 +0000 UTC,
,4524940,75871,2016-11-27 21:20:23 +0000 UTC,2016-11-27 21:20:23 +0000 UTC,
,4524940,75872,2016-11-27 21:20:53 +0000 UTC,2016-11-27 21:20:53 +0000 UTC,
,4524940,75873,2016-11-28 20:16:57 +0000 UTC,2016-11-28 20:16:57 +0000 UTC,
,4524940,108299,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,108300,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,108301,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,108302,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,108303,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,108304,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,108305,2015-10-07 12:18:18 +0000 UTC,2015-10-07 12:18:18 +0000 UTC,
,4524940,110413,2015-10-07 12:40:32 +0000 UTC,2015-10-07 12:40:32 +0000 UTC,
,4524940,110414,2015-10-07 12:40:32 +0000 UTC,2015-10-07 12:40:32 +0000 UTC,
,4524940,110415,2015-10-07 12:40:32 +0000 UTC,2015-10-07 12:40:32 +0000 UTC,
,4524940,110416,2015-10-07 12:40:32 +0000 UTC,2015-10-07 12:40:32 +0000 UTC,
,4524940,110417,2015-10-07 12:40:32 +0000 UTC,2015-10-07 12:40:32 +0000 UTC,
,4524940,110418,2015-10-07 12:40:32 +0000 UTC,2015-10-07 12:40:32 +0000 UTC,
,4524940,110994,2017-01-30 21:46:03 +0000 UTC,2017-01-30 21:46:03 +0000 UTC,
,4524940,110995,2017-02-02 21:41:37 +0000 UTC,2017-02-02 21:41:37 +0000 UTC,
,4524940,110996,2017-02-06 22:27:57 +0000 UTC,2017-02-06 22:27:57 +0000 UTC,
,4524940,110997,2017-02-07 12:15:59 +0000 UTC,2017-02-07 12:15:59 +0000 UTC,
,4524940,110998,2017-02-14 20:01:51 +0000 UTC,2017-02-14 20:01:51 +0000 UTC,
,4524940,110999,2017-02-15 12:35:49 +0000 UTC,2017-02-15 12:35:49 +0000 UTC,
,4524940,111000,2017-02-15 19:05:38 +0000 UTC,2017-02-15 19:05:38 +0000 UTC,
,4524940,127131,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127132,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127133,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127134,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127135,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127136,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127137,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127138,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127139,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127140,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127141,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127142,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127143,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127144,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127145,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127146,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127147,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127148,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127149,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127150,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127152,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127153,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127154,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,127155,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130175,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130176,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130177,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130178,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130179,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130180,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130181,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130182,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130183,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130184,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130185,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130186,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130187,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130188,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130189,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130190,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130191,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130192,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130193,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130194,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130195,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130196,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130197,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130198,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130199,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130200,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130201,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130202,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130203,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130204,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130205,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130206,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130207,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130208,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130209,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130210,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130211,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130212,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130213,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130214,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130215,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130216,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130217,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130218,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130219,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130220,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130221,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130222,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130223,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130224,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130225,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130226,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130227,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130228,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130229,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130230,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130231,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130232,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130233,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130234,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130235,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130236,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130237,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130238,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130239,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130240,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130241,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130242,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130243,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130244,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130245,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130246,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130247,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130248,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130249,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130250,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130251,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130252,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130253,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130254,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130255,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130256,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130257,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130258,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130259,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130260,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130261,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130262,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130263,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130264,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130265,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130266,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130267,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130268,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130269,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130270,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130271,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130272,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130273,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
,4524940,130274,2015-10-07 12:25:37 +0000 UTC,2015-10-07 12:25:37 +0000 UTC,
